myscore	sp	random	zscore	investment	size	q	tangibility	cashflow	leverage	sic	at	fyear	gvkey	d_myscore	d_sp	d_random	d_zscore	d_investment	d_size	d_q	d_tangibility	d_cashflow	d_leverage	d_sic	d_at	d_fyear	d_gvkey
0.02687249	0	0.9362754	2.521682783	0.196290251	5.290572452	0.910144893	0.173977234	0.346193797	0.365812241	3490	198.457	1990	3524	0.02687249	0	0.9362754	2.521682783	0.196290251	5.290572452	0.910144893	0.173977234	0.473975254	0.365812241	3490	198.457	1990	3524
0.02875436	0	0.1834818	2.647607914	0.098402753	7.16403569	1.664235459	0.213443076	0.66323732	0.235417126	3490	1292.115	2001	3580	0.02875436	0	0.1834818	2.647607914	0.098402753	7.16403569	1.664235459	0.213443076	0.52729324	0.235417126	3490	1292.115	2001	3580
0.0284296	0	0.7900335	3.026789151	0.217262947	6.069184559	2.295516945	0.270870728	0.642621967	0.216664199	2820	432.328	1994	3607	0.0284296	0	0.7900335	3.026789151	0.217262947	6.069184559	2.295516945	0.270870728	0.474172751	0.216664199	2820	432.328	1994	3607
0.02686463	0	0.2574326	2.171251057	0.329873791	4.930285317	0.999902976	0.115251519	0.495098981	0.142473215	3950	138.419	2009	3612	0.02686463	0	0.2574326	2.171251057	0.329873791	4.930285317	0.999902976	0.115251519	0.363810297	0.142473215	3950	138.419	2009	3612
0.02679015	0	0.060379	2.586877071	0.259382045	5.046098958	1.439388991	0.088189686	0.950072935	0.136544092	3950	155.415	2011	3612	0.02679015	0	0.060379	2.586877071	0.259382045	5.046098958	1.439388991	0.088189686	1.084561506	0.136544092	3950	155.415	2011	3612
0.02803318	0	0.7123376	3.155524601	0.14066878	6.752374343	1.703837568	0.055448674	1.74056652	0.0239391	3578	856.089	2010	3639	0.02803318	0	0.7123376	3.155524601	0.14066878	6.752374343	1.703837568	0.055448674	1.322619556	0.0239391	3578	856.089	2010	3639
0.02818282	0	0.0457925	3.214401301	0.293519302	6.933731945	1.65088385	0.053908295	2.367734747	0.011208038	3578	1026.317	2012	3639	0.02818282	0	0.0457925	3.214401301	0.293519302	6.933731945	1.65088385	0.053908295	2.256398913	0.011208038	3578	1026.317	2012	3639
0.02828023	0	0.4785991	2.615819994	0.974445106	4.688048868	1.628160639	0.393948878	0.468534739	0.217229223	2211	108.641	1992	3622	0.02828023	0	0.4785991	2.615819994	0.974445106	4.688048868	1.628160639	0.393948878	0.269490922	0.217229223	2211	108.641	1992	3622
0.02829401	0	0.7716443	2.235371565	0.36497201	6.340609713	1.048903097	0.388962553	0.177626737	0.605395122	2030	567.142	1990	3657	0.02829401	0	0.7716443	2.235371565	0.36497201	6.340609713	1.048903097	0.388962553	0.153497997	0.605395122	2030	567.142	1990	3657
0.02751062	0	0.7456375	2.427696277	0.404221135	3.97219576	1.592865483	0.319259524	0.466588768	0.145213838	3089	53.101	1990	3765	0.02751062	0	0.7456375	2.427696277	0.404221135	3.97219576	1.592865483	0.319259524	0.458149	0.145213838	3089	53.101	1990	3765
