myscore	sp	random	zscore	investment	size	q	tangibility	cashflow	leverage	sic	at	fyear	gvkey	d_myscore	d_sp	d_random	d_zscore	d_investment	d_size	d_q	d_tangibility	d_cashflow	d_leverage	d_sic	d_at	d_fyear	d_gvkey
0.02895264	1	0.0118946	1.536578245	0.153716847	7.940405812	1.686452085	0.213779598	0.649158468	0.354459676	2890	2808.5	2006	5589	-0.0009417000000000002	-1	0.3624947	0.5210501510000001	0.03294311	-1.0743687619999998	0.09369232499999991	-0.0010379749999999965	0.14729070599999994	0.069897561	0	-1849.3600000000001	-12	3313
0.02869571	1	0.0119495	1.332307537	1.20540265	3.905703077	1.583544329	0.508382812	-0.209967672	0.14159203	2890	49.685	2002	27011	0.0010155700000000004	-1	0.3729973	-0.8674525549999998	-0.9141580379999998	0.42172216600000034	1.8628726530000002	0.08054905499999998	-0.590829038	-0.064178467	0	26.063999999999993	10	129567
0.02869571	1	0.0119495	1.332307537	1.20540265	3.905703077	1.583544329	0.508382812	0.184971974	0.14159203	2890	49.685	2002	27011	-0.0013091299999999986	-1	0.3152982	0.7106548660000003	-1.040124662	-1.140705595	-0.815548233	-0.07957747200000004	-0.19588939199999997	0.0075357489999999805	0	-33.806000000000004	3	-13096
0.02869571	1	0.0119495	1.332307537	1.20540265	3.905703077	1.583544329	0.508382812	0.540861782	0.14159203	2890	49.685	2002	27011	0.0014548100000000008	-1	0.39617979999999997	1.322711524	-0.843497204	1.6487476440000002	2.080063079	0.003504488000000028	0.16000041600000003	-0.08760282800000001	0	208.7	0	106715
0.02869571	1	0.0119495	1.332307537	1.20540265	3.905703077	1.583544329	0.508382812	0.440394021	0.14159203	2890	49.685	2002	27011	0.0014230100000000023	-1	0.2594843	0.8460475649999999	-0.8486161299999999	1.7007421650000003	-0.36489684099999997	-0.023290499999999992	0.059532655000000045	-0.12767451400000002	0	222.49	8	156030
0.02686203	1	0.0119763	1.914639797	0.070074196	4.468055237	1.002987831	0.244279537	0.152081838	0.330485049	3842	87.187	1991	13048	0.00026428000000000215	-1	0.024785999999999996	-0.21124726400000005	0.04001194899999999	0.1892234110000004	-0.01872718299999998	0.022756694999999993	-0.025576859000000007	0.0008042850000000157	0	18.162000000000006	3	0
0.02686203	1	0.0119763	1.914639797	0.070074196	4.468055237	1.002987831	0.244279537	-0.079198066	0.330485049	3842	87.187	1991	13048	0.00019004000000000243	-1	0.2824168	-0.686389956	0.011398859999999997	0.14238105899999987	-0.10867800699999997	0.02012440999999998	-0.256856763	0.009589358000000048	0	13.341000000000008	4	0
0.02686203	1	0.0119763	1.914639797	0.070074196	4.468055237	1.002987831	0.244279537	0.638108412	0.330485049	3842	87.187	1991	13048	-0.00007213000000000011	-1	0.4359089	0.249599538	0.36729072100000004	-0.4837301749999998	1.887438037	0.04385605600000003	0.460449715	0.01113991200000003	0	-33.437999999999995	6	14775
0.02686203	1	0.0119763	1.914639797	0.070074196	4.468055237	1.002987831	0.244279537	0.260551711	0.330485049	3842	87.187	1991	13048	0.000057859999999999856	-1	0.3235942	-0.60072346	0.003909623000000001	-0.1794605469999997	0.216225361	-0.0071391110000000035	0.08289301400000001	-0.08366906299999999	0	-14.322999999999993	2	-3458
0.03082109	1	0.0119786	1.730629863	0.230049511	9.749368539	1.854637936	0.333125284	0.377666914	0.439008598	2080	17143.4	1990	8479	0.0003799700000000003	-1	0.0340287	0.0036144759999998666	-0.0034584610000000238	0.2005826639999988	0.3916964030000001	0.022081099999999965	-0.005417565999999985	-0.02511345100000001	0	3807.7999999999993	2	0
