"2","RECTICEL","BE0003656676","REC","1","126","6.87","47828.95","117.93","326164.81"
"2","RENTABILIWEB","BE0946620946","BIL","1","126","9.52","23357.57","81.18","222507.77"
"2","RETAIL ESTATES","BE0003720340","RET","0","126","58.42","2412.34","34.8","141141.21"
"2","RHJ INTERNATIONAL","BE0003815322","RHJI","1","126","3.65","94372.66","134.43","351880.93"
"2","ROULARTA","BE0003741551","ROU","1","126","12.37","2259.9","14.86","27508.3"
"2","RTL GROUP","LU0061462528","RTL","0","126","84.39","22861.33","283.82","1921800.2"
"2","SAPEC","BE0003625366","SAP","0.99","126","47.09","200.73","4.99","9488.04"
"2","SIOEN","BE0003743573","SIOE","1","126","9.18","11500.4","49.37","107772.62"
"2","GIMV","BE0003699130","GIMB","1","126","37.37","17980.13","256.35","669341.92"
"2","GLOBAL GRAPHICS","FR0004152221","GLOG","1","122","1.68","14114.71","14.35","24088.21"
"2","GREENYARD FOODS","BE0003765790","GRYFO","1","126","11.56","3103.29","15.93","35495.65"
"2","HAMON","BE0003700144","HAMO","1","126","15.07","3569.08","28.16","53996.79"
"2","HOME INV.BELG-SIFI","BE0003760742","HOMI","0","126","78.36","1145.59","19.37","89063.82"
"2","IMMO MOURY","BE0003893139","IMMOU","0.67","126","49.88","126.56","3.27","6285.09"
"2","IMMOBEL","BE0003599108","IMMO","1","126","39.28","1746.02","23.93","68776.02"
"2","INTERVEST OFF-WARE","BE0003746600","INTO","1","126","21.44","6033.84","71.65","129257.41"
"2","JENSEN-GROUP","BE0003858751","JEN","1","124","14.13","3840.12","22.14","54087.22"
"2","KBC","BE0003565737","KBC","1","126","43.75","1014717.67","6583.28","44319830.58"
"2","KBC ANCORA","BE0003867844","KBCA","1","126","26.99","55428.7","434.37","1506899.01"
"2","KEYWARE TECH.","BE0003880979","KEYW","1","126","0.72","10030.85","7.72","7434.42"
"2","KINEPOLIS GROUP","BE0974274061","KIN","1","116","26.65","14535.69","106.01","385706.79"
"2","BEKAERT","BE0974258874","BEKB","1","126","27.54","72346.42","761.8","1991269.9"
"2","BELGACOM","BE0003810273","BELG","1","126","22.64","658156.87","2675.49","14909623.42"
"2","BREDERODE","LU1068091351","BREB","1","116","28.21","6564.24","48.26","184686.23"
"2","CARDIO3 BIO","BE0974260896","CARD","0.98","126","39.77","27135.17","422.1","1136758.71"
"2","CFE","BE0003883031","CFEB","0.02","126","72.89","16585.52","294.52","1202369.42"
"2","COFINIMMO","BE0003593044","COFB","0","126","87.4","36770.12","800.96","3219577.06"
"2","COLRUYT","BE0974256852","COLR","1","126","40.17","150581.88","1401.6","5998863.84"
"2","CONNECT GROUP","BE0003786036","CONN","1","126","1.87","2467.27","4.75","4665.41"
"2","D&#039;IETEREN","BE0974259880","DIE","1","126","33.39","56265.75","626.39","1898469.03"
"2","LEASINVEST","BE0003770840","LEAS","0","126","78.35","2121.44","53.49","165930.06"
"2","MDXHEALTH","BE0003844611","MDXH","1","126","3.87","125353.55","187.56","501262.26"
"2","MELEXIS","BE0165385973","MELE","1","126","28.01","29975.1","316.88","845827.01"
"2","MIKO","BE0003731453","MIKO","0","117","66.92","480.79","5.02","32159.09"
"2","MOBISTAR","BE0003735496","MOBB","1","126","13.84","146202.73","625.36","1994674.77"
"2","MONTEA C.V.A.","BE0003853703","MONT","1","126","30.86","3306.63","24.56","102231.37"
"2","NYRSTAR","BE0003876936","NYR","1","126","2.1","608221.88","487.3","1286073.36"
"2","OIM","GB00B063YS85","OIM","1","125","0.58","158683.72","58.17","101733.52"
"2","OPTION","BE0003836534","OPTI","1","126","0.39","742367.2","162.37","371417.69"
"2","SIPEF","BE0003898187","SIP","0.01","126","60.17","2938.76","52.37","176415.47"
"2","SMARTPHOTO GROUP","BE0003663748","SMAR","1","123","0.5","13829.9","6.69","6959"
"2","TELENET GROUP","BE0003826436","TNET","1","126","43.67","99245.12","1022.87","4330013.02"
"2","TER BEKE","BE0003573814","TERB","0","126","58.28","459.17","9.71","26913.36"
"2","TESSENDERLO","BE0003555639","TESB","1","126","19.32","58467.4","375.48","1126443.13"
"2","TEXAF","BE0974263924","TEXF","1","126","36.06","564.29","8.92","20710.04"
"2","THROMBOGENICS","BE0003846632","THR","1","126","19.19","189771.13","1095.48","3379449.84"
"2","TIGENIX","BE0003864817","TIG","1","126","0.75","2186176.27","406.73","1777946.2"
"2","TUBIZE-FIN","BE0003823409","TUB","0.37","126","50.31","11270.29","127.83","561802.98"
"2","UCB","BE0003739530","UCB","0.01","126","56.82","249581.4","2277.96","14071647.05"
"2","UMICORE","BE0003884047","UMI","1","126","34.62","530167.71","3364.64","18255683.07"
"2","VAN DE VELDE","BE0003839561","VAN","1","126","37.81","6297.2","66.95","235395.19"
